store_id,product_id,quantity,closing_stock,opening_stock,inventory_date
7,2055,10,70,80,31/03/2026
7,2056,5,32,37,31/03/2026
7,2057,4,51,55,31/03/2026
7,2058,9,29,38,31/03/2026
7,2059,6,16,22,31/03/2026
7,2060,6,85,91,31/03/2026
7,2061,9,16,25,31/03/2026
7,2062,7,56,63,31/03/2026
7,2063,10,37,47,31/03/2026
7,2064,3,23,26,31/03/2026
7,2065,16,39,55,31/03/2026
7,2066,13,47,60,31/03/2026
7,2067,13,29,42,31/03/2026
7,2068,4,26,30,31/03/2026
7,2069,12,56,68,31/03/2026
7,2070,11,38,49,31/03/2026
7,2071,7,49,56,31/03/2026
7,2072,8,36,44,31/03/2026
7,2073,10,56,66,31/03/2026
7,2074,9,57,66,31/03/2026
7,2075,6,62,68,31/03/2026
7,2076,7,63,70,31/03/2026
7,2077,9,89,98,31/03/2026
7,2078,7,60,67,31/03/2026
7,2079,8,37,45,31/03/2026
7,2080,3,37,40,31/03/2026
7,2081,11,79,90,31/03/2026
7,2082,12,43,55,31/03/2026
7,2083,9,75,84,31/03/2026
7,2084,11,12,23,31/03/2026
7,2085,9,41,50,31/03/2026
7,2086,12,36,48,31/03/2026
7,2087,7,71,78,31/03/2026
7,2088,16,41,57,31/03/2026
7,2089,12,10,22,31/03/2026
7,2090,10,29,39,31/03/2026
7,2091,7,31,38,31/03/2026
7,2092,7,83,90,31/03/2026
7,2093,5,55,60,31/03/2026
7,2094,6,43,49,31/03/2026
7,2095,10,22,32,31/03/2026
7,2096,12,67,79,31/03/2026
7,2097,9,79,88,31/03/2026
7,2098,12,79,91,31/03/2026
7,2099,11,48,59,31/03/2026
7,2100,14,28,42,31/03/2026
7,2101,7,35,42,31/03/2026
7,2102,13,20,33,31/03/2026
7,2103,11,15,26,31/03/2026
7,2104,8,78,86,31/03/2026
7,2105,5,33,38,31/03/2026
7,2106,21,60,81,31/03/2026
7,2107,11,44,55,31/03/2026
7,2108,9,78,87,31/03/2026
7,2109,12,33,45,31/03/2026
7,2110,10,24,34,31/03/2026
7,2111,7,21,28,31/03/2026
7,2112,7,48,55,31/03/2026
7,2113,7,63,70,31/03/2026
7,2114,17,49,66,31/03/2026
7,2115,11,44,55,31/03/2026
7,2116,7,58,65,31/03/2026
7,2117,7,81,88,31/03/2026
7,2118,6,41,47,31/03/2026
7,2119,14,18,32,31/03/2026
7,2120,9,49,58,31/03/2026
8,2001,5,52,57,31/03/2026
8,2002,13,87,100,31/03/2026
8,2003,10,46,56,31/03/2026
8,2004,7,78,85,31/03/2026
8,2005,14,46,60,31/03/2026
8,2006,6,42,48,31/03/2026
8,2007,16,23,39,31/03/2026
8,2008,10,65,75,31/03/2026
8,2009,8,69,77,31/03/2026
8,2010,10,36,46,31/03/2026
8,2011,11,71,82,31/03/2026
8,2012,8,79,87,31/03/2026
8,2013,19,71,90,31/03/2026
8,2014,12,79,91,31/03/2026
8,2015,11,85,96,31/03/2026
8,2016,13,74,87,31/03/2026
8,2017,12,12,24,31/03/2026
8,2018,13,19,32,31/03/2026
8,2019,14,49,63,31/03/2026
8,2020,12,65,77,31/03/2026
8,2021,7,42,49,31/03/2026
8,2022,8,66,74,31/03/2026
8,2023,7,59,66,31/03/2026
8,2024,3,55,58,31/03/2026
8,2025,14,48,62,31/03/2026
8,2026,8,88,96,31/03/2026
8,2027,11,71,82,31/03/2026
8,2028,17,83,100,31/03/2026
8,2029,8,80,88,31/03/2026
8,2030,9,64,73,31/03/2026
8,2031,9,63,72,31/03/2026
8,2032,10,72,82,31/03/2026
8,2033,12,86,98,31/03/2026
8,2034,11,73,84,31/03/2026
8,2035,12,47,59,31/03/2026
8,2036,14,75,89,31/03/2026
8,2037,10,73,83,31/03/2026
8,2038,15,23,38,31/03/2026
8,2039,10,21,31,31/03/2026
8,2040,7,49,56,31/03/2026
8,2041,9,44,53,31/03/2026
8,2042,9,52,61,31/03/2026
8,2043,5,61,66,31/03/2026
8,2044,6,32,38,31/03/2026
8,2045,13,18,31,31/03/2026
8,2046,9,67,76,31/03/2026
8,2047,8,26,34,31/03/2026
8,2048,12,38,50,31/03/2026
8,2049,7,23,30,31/03/2026
8,2050,15,48,63,31/03/2026
8,2051,7,88,95,31/03/2026
8,2052,7,91,98,31/03/2026
8,2053,10,69,79,31/03/2026
8,2054,8,14,22,31/03/2026
8,2055,7,24,31,31/03/2026
8,2056,5,22,27,31/03/2026
8,2057,9,80,89,31/03/2026
8,2058,9,58,67,31/03/2026
8,2059,7,37,44,31/03/2026
8,2060,10,41,51,31/03/2026
8,2061,10,15,25,31/03/2026
8,2062,7,86,93,31/03/2026
8,2063,1,29,30,31/03/2026
8,2064,10,77,87,31/03/2026
8,2065,12,51,63,31/03/2026
8,2066,9,49,58,31/03/2026
8,2067,11,35,46,31/03/2026
8,2068,8,67,75,31/03/2026
8,2069,10,30,40,31/03/2026
8,2070,5,71,76,31/03/2026
8,2071,13,56,69,31/03/2026
8,2072,7,40,47,31/03/2026
8,2073,3,71,74,31/03/2026
8,2074,5,94,99,31/03/2026
8,2075,10,47,57,31/03/2026
8,2076,8,53,61,31/03/2026
8,2077,8,36,44,31/03/2026
8,2078,6,18,24,31/03/2026
8,2079,13,87,100,31/03/2026
8,2080,5,89,94,31/03/2026
8,2081,13,20,33,31/03/2026
8,2082,4,94,98,31/03/2026
8,2083,16,40,56,31/03/2026
8,2084,9,25,34,31/03/2026
8,2085,6,67,73,31/03/2026
8,2086,13,79,92,31/03/2026
8,2087,9,46,55,31/03/2026
8,2088,15,7,22,31/03/2026
8,2089,10,36,46,31/03/2026
8,2090,6,54,60,31/03/2026
8,2091,7,47,54,31/03/2026
8,2092,11,81,92,31/03/2026
8,2093,5,24,29,31/03/2026
8,2094,9,76,85,31/03/2026
8,2095,8,34,42,31/03/2026
8,2096,8,45,53,31/03/2026
8,2097,6,31,37,31/03/2026
8,2098,4,35,39,31/03/2026
8,2099,11,22,33,31/03/2026
8,2100,17,81,98,31/03/2026
8,2101,18,51,69,31/03/2026
8,2102,9,75,84,31/03/2026
8,2103,12,45,57,31/03/2026
8,2104,9,59,68,31/03/2026
8,2105,14,13,27,31/03/2026
8,2106,8,90,98,31/03/2026
8,2107,8,25,33,31/03/2026
8,2108,12,46,58,31/03/2026
8,2109,5,74,79,31/03/2026
8,2110,8,57,65,31/03/2026
8,2111,15,63,78,31/03/2026
8,2112,8,70,78,31/03/2026
8,2113,15,76,91,31/03/2026
8,2114,7,80,87,31/03/2026
8,2115,6,51,57,31/03/2026
8,2116,11,52,63,31/03/2026
8,2117,11,49,60,31/03/2026
8,2118,10,32,42,31/03/2026
8,2119,5,90,95,31/03/2026
8,2120,14,57,71,31/03/2026
9,2001,5,91,96,31/03/2026
9,2002,7,52,59,31/03/2026
9,2003,9,41,50,31/03/2026
9,2004,12,50,62,31/03/2026
9,2005,6,24,30,31/03/2026
9,2006,6,63,69,31/03/2026
9,2007,7,50,57,31/03/2026
9,2008,3,96,99,31/03/2026
9,2009,3,34,37,31/03/2026
9,2010,19,37,56,31/03/2026
9,2011,19,72,91,31/03/2026
9,2012,18,24,42,31/03/2026
9,2013,6,20,26,31/03/2026
9,2014,6,19,25,31/03/2026
9,2015,8,31,39,31/03/2026
9,2016,8,45,53,31/03/2026
9,2017,17,67,84,31/03/2026
9,2018,6,88,94,31/03/2026
9,2019,11,11,22,31/03/2026
9,2020,5,22,27,31/03/2026
9,2021,9,75,84,31/03/2026
9,2022,9,44,53,31/03/2026
9,2023,5,47,52,31/03/2026
9,2024,11,9,20,31/03/2026
9,2025,9,75,84,31/03/2026
9,2026,11,28,39,31/03/2026
9,2027,15,33,48,31/03/2026
9,2028,7,34,41,31/03/2026
9,2029,13,59,72,31/03/2026
9,2030,8,38,46,31/03/2026
9,2031,18,79,97,31/03/2026
9,2032,9,14,23,31/03/2026
9,2033,7,62,69,31/03/2026
9,2034,14,35,49,31/03/2026
9,2035,8,90,98,31/03/2026
9,2036,14,53,67,31/03/2026
9,2037,7,44,51,31/03/2026
9,2038,9,83,92,31/03/2026
9,2039,14,51,65,31/03/2026
9,2040,14,10,24,31/03/2026
9,2041,10,42,52,31/03/2026
9,2042,8,46,54,31/03/2026
9,2043,15,18,33,31/03/2026
9,2044,11,75,86,31/03/2026
9,2045,13,80,93,31/03/2026
9,2046,7,80,87,31/03/2026
9,2047,8,18,26,31/03/2026
9,2048,13,49,62,31/03/2026
9,2049,14,26,40,31/03/2026
9,2050,13,87,100,31/03/2026
9,2051,8,47,55,31/03/2026
9,2052,9,28,37,31/03/2026
9,2053,15,21,36,31/03/2026
9,2054,9,33,42,31/03/2026
9,2055,4,35,39,31/03/2026
9,2056,11,88,99,31/03/2026
9,2057,7,91,98,31/03/2026
9,2058,10,74,84,31/03/2026
9,2059,8,23,31,31/03/2026
9,2060,11,87,98,31/03/2026
9,2061,7,91,98,31/03/2026
9,2062,9,83,92,31/03/2026
9,2063,4,49,53,31/03/2026
9,2064,10,47,57,31/03/2026
9,2065,16,9,25,31/03/2026
9,2066,13,55,68,31/03/2026
9,2067,10,50,60,31/03/2026
9,2068,9,51,60,31/03/2026
9,2069,9,56,65,31/03/2026
9,2070,11,22,33,31/03/2026
9,2071,7,63,70,31/03/2026
9,2072,5,92,97,31/03/2026
9,2073,11,62,73,31/03/2026
9,2074,11,17,28,31/03/2026
9,2075,7,79,86,31/03/2026
9,2076,16,37,53,31/03/2026
9,2077,8,48,56,31/03/2026
9,2078,10,29,39,31/03/2026
9,2079,4,70,74,31/03/2026
9,2080,8,74,82,31/03/2026
9,2081,6,54,60,31/03/2026
9,2082,9,35,44,31/03/2026
9,2083,5,50,55,31/03/2026
9,2084,10,62,72,31/03/2026
9,2085,11,15,26,31/03/2026
9,2086,11,54,65,31/03/2026
9,2087,10,63,73,31/03/2026
9,2088,14,45,59,31/03/2026
9,2089,7,19,26,31/03/2026
9,2090,5,61,66,31/03/2026
9,2091,10,20,30,31/03/2026
9,2092,13,15,28,31/03/2026
9,2093,20,3,23,31/03/2026
9,2094,15,16,31,31/03/2026
9,2095,14,31,45,31/03/2026
9,2096,9,15,24,31/03/2026
9,2097,8,41,49,31/03/2026
9,2098,7,28,35,31/03/2026
9,2099,17,80,97,31/03/2026
9,2100,14,85,99,31/03/2026
9,2101,5,59,64,31/03/2026
9,2102,12,65,77,31/03/2026
9,2103,9,12,21,31/03/2026
9,2104,4,84,88,31/03/2026
9,2105,14,19,33,31/03/2026
9,2106,12,26,38,31/03/2026
9,2107,7,91,98,31/03/2026
9,2108,5,87,92,31/03/2026
9,2109,5,85,90,31/03/2026
9,2110,6,74,80,31/03/2026
9,2111,13,60,73,31/03/2026
9,2112,12,74,86,31/03/2026
9,2113,4,66,70,31/03/2026
9,2114,15,34,49,31/03/2026
9,2115,6,74,80,31/03/2026
9,2116,14,22,36,31/03/2026
9,2117,13,32,45,31/03/2026
9,2118,5,37,42,31/03/2026
9,2119,9,24,33,31/03/2026
9,2120,5,64,69,31/03/2026
10,2001,12,21,33,31/03/2026
10,2002,10,30,40,31/03/2026
10,2003,11,33,44,31/03/2026
10,2004,7,37,44,31/03/2026
10,2005,13,62,75,31/03/2026
10,2006,13,56,69,31/03/2026
10,2007,9,36,45,31/03/2026
10,2008,13,72,85,31/03/2026
10,2009,8,77,85,31/03/2026
10,2010,16,44,60,31/03/2026
10,2011,8,48,56,31/03/2026
10,2012,7,60,67,31/03/2026
10,2013,10,26,36,31/03/2026
10,2014,8,63,71,31/03/2026
10,2015,13,11,24,31/03/2026
10,2016,12,43,55,31/03/2026
10,2017,8,73,81,31/03/2026
10,2018,7,27,34,31/03/2026
10,2019,5,72,77,31/03/2026
10,2020,9,86,95,31/03/2026
10,2021,11,21,32,31/03/2026
10,2022,8,80,88,31/03/2026
10,2023,5,74,79,31/03/2026
10,2024,10,60,70,31/03/2026
10,2025,7,76,83,31/03/2026
10,2026,11,22,33,31/03/2026
10,2027,8,38,46,31/03/2026
10,2028,4,66,70,31/03/2026
10,2029,11,72,83,31/03/2026
10,2030,9,41,50,31/03/2026
10,2031,9,34,43,31/03/2026
10,2032,13,54,67,31/03/2026
10,2033,5,89,94,31/03/2026
10,2034,8,92,100,31/03/2026
10,2035,4,25,29,31/03/2026
10,2036,12,75,87,31/03/2026
10,2037,15,23,38,31/03/2026
10,2038,12,57,69,31/03/2026
10,2039,6,31,37,31/03/2026
10,2040,9,60,69,31/03/2026
10,2041,9,26,35,31/03/2026
10,2042,22,51,73,31/03/2026
10,2043,12,29,41,31/03/2026
10,2044,15,69,84,31/03/2026
10,2045,9,69,78,31/03/2026
10,2046,8,59,67,31/03/2026
10,2047,7,13,20,31/03/2026
10,2048,6,69,75,31/03/2026
10,2049,6,46,52,31/03/2026
10,2050,11,86,97,31/03/2026
10,2051,10,35,45,31/03/2026
10,2052,4,60,64,31/03/2026
10,2053,5,94,99,31/03/2026
10,2054,20,10,30,31/03/2026
10,2055,5,61,66,31/03/2026
10,2056,13,72,85,31/03/2026
10,2057,12,86,98,31/03/2026
10,2058,9,39,48,31/03/2026
10,2059,9,83,92,31/03/2026
10,2060,4,71,75,31/03/2026
10,2061,10,83,93,31/03/2026
10,2062,10,67,77,31/03/2026
10,2063,7,16,23,31/03/2026
10,2064,5,76,81,31/03/2026
10,2065,10,54,64,31/03/2026
10,2066,8,84,92,31/03/2026
10,2067,16,19,35,31/03/2026
10,2068,6,94,100,31/03/2026
10,2069,4,95,99,31/03/2026
10,2070,7,42,49,31/03/2026
10,2071,8,66,74,31/03/2026
10,2072,11,64,75,31/03/2026
10,2073,5,15,20,31/03/2026
10,2074,7,40,47,31/03/2026
10,2075,11,67,78,31/03/2026
10,2076,9,53,62,31/03/2026
10,2077,10,36,46,31/03/2026
10,2078,8,34,42,31/03/2026
10,2079,8,29,37,31/03/2026
10,2080,12,60,72,31/03/2026
10,2081,17,62,79,31/03/2026
10,2082,7,79,86,31/03/2026
10,2083,7,92,99,31/03/2026
10,2084,10,21,31,31/03/2026
10,2085,6,22,28,31/03/2026
10,2086,10,34,44,31/03/2026
10,2087,6,78,84,31/03/2026
10,2088,14,30,44,31/03/2026
10,2089,14,52,66,31/03/2026
10,2090,8,19,27,31/03/2026
10,2091,8,19,27,31/03/2026
10,2092,6,79,85,31/03/2026
10,2093,12,58,70,31/03/2026
10,2094,12,16,28,31/03/2026
10,2095,8,55,63,31/03/2026
10,2096,12,40,52,31/03/2026
10,2097,14,75,89,31/03/2026
10,2098,13,70,83,31/03/2026
10,2099,6,84,90,31/03/2026
10,2100,8,82,90,31/03/2026
10,2101,12,68,80,31/03/2026
10,2102,7,86,93,31/03/2026
10,2103,12,54,66,31/03/2026
10,2104,15,25,40,31/03/2026
10,2105,4,25,29,31/03/2026
10,2106,8,29,37,31/03/2026
10,2107,9,86,95,31/03/2026
10,2108,6,89,95,31/03/2026
10,2109,12,53,65,31/03/2026
10,2110,5,91,96,31/03/2026
10,2111,13,16,29,31/03/2026
10,2112,9,85,94,31/03/2026
10,2113,13,35,48,31/03/2026
10,2114,9,34,43,31/03/2026
10,2115,8,80,88,31/03/2026
10,2116,7,81,88,31/03/2026
10,2117,5,83,88,31/03/2026
10,2118,7,44,51,31/03/2026
10,2119,6,40,46,31/03/2026
10,2120,19,62,81,31/03/2026
