store_id,product_id,quantity,closing_stock,opening_stock,inventory_date
7,2055,15,65,80,31/03/2026
7,2056,7,30,37,31/03/2026
7,2057,10,45,55,31/03/2026
7,2058,3,35,38,31/03/2026
7,2059,6,16,22,31/03/2026
7,2060,7,84,91,31/03/2026
7,2061,4,21,25,31/03/2026
7,2062,1,62,63,31/03/2026
7,2063,11,36,47,31/03/2026
7,2064,10,16,26,31/03/2026
7,2065,12,43,55,31/03/2026
7,2066,7,53,60,31/03/2026
7,2067,1,41,42,31/03/2026
7,2068,8,22,30,31/03/2026
7,2069,1,67,68,31/03/2026
7,2070,8,41,49,31/03/2026
7,2071,6,50,56,31/03/2026
7,2072,8,36,44,31/03/2026
7,2073,3,63,66,31/03/2026
7,2074,5,61,66,31/03/2026
7,2075,14,54,68,31/03/2026
7,2076,14,56,70,31/03/2026
7,2077,13,85,98,31/03/2026
7,2078,9,58,67,31/03/2026
7,2079,2,43,45,31/03/2026
7,2080,14,26,40,31/03/2026
7,2081,5,85,90,31/03/2026
7,2082,10,45,55,31/03/2026
7,2083,4,80,84,31/03/2026
7,2084,5,18,23,31/03/2026
7,2085,12,38,50,31/03/2026
7,2086,2,46,48,31/03/2026
7,2087,14,64,78,31/03/2026
7,2088,6,51,57,31/03/2026
7,2089,2,20,22,31/03/2026
7,2090,14,25,39,31/03/2026
7,2091,15,23,38,31/03/2026
7,2092,13,77,90,31/03/2026
7,2093,3,57,60,31/03/2026
7,2094,2,47,49,31/03/2026
7,2095,5,27,32,31/03/2026
7,2096,14,65,79,31/03/2026
7,2097,12,76,88,31/03/2026
7,2098,8,83,91,31/03/2026
7,2099,12,47,59,31/03/2026
7,2100,7,35,42,31/03/2026
7,2101,13,29,42,31/03/2026
7,2102,8,25,33,31/03/2026
7,2103,10,16,26,31/03/2026
7,2104,15,71,86,31/03/2026
7,2105,3,35,38,31/03/2026
7,2106,4,77,81,31/03/2026
7,2107,14,41,55,31/03/2026
7,2108,14,73,87,31/03/2026
7,2109,10,35,45,31/03/2026
7,2110,13,21,34,31/03/2026
7,2111,15,13,28,31/03/2026
7,2112,9,46,55,31/03/2026
7,2113,12,58,70,31/03/2026
7,2114,15,51,66,31/03/2026
7,2115,12,43,55,31/03/2026
7,2116,11,54,65,31/03/2026
7,2117,9,79,88,31/03/2026
7,2118,10,37,47,31/03/2026
7,2119,8,24,32,31/03/2026
7,2120,4,54,58,31/03/2026
8,2001,5,52,57,31/03/2026
8,2002,2,98,100,31/03/2026
8,2003,11,45,56,31/03/2026
8,2004,3,82,85,31/03/2026
8,2005,15,45,60,31/03/2026
8,2006,1,47,48,31/03/2026
8,2007,2,37,39,31/03/2026
8,2008,2,73,75,31/03/2026
8,2009,10,67,77,31/03/2026
8,2010,7,39,46,31/03/2026
8,2011,8,74,82,31/03/2026
8,2012,15,72,87,31/03/2026
8,2013,7,83,90,31/03/2026
8,2014,15,76,91,31/03/2026
8,2015,13,83,96,31/03/2026
8,2016,2,85,87,31/03/2026
8,2017,9,15,24,31/03/2026
8,2018,1,31,32,31/03/2026
8,2019,3,60,63,31/03/2026
8,2020,8,69,77,31/03/2026
8,2021,11,38,49,31/03/2026
8,2022,4,70,74,31/03/2026
8,2023,2,64,66,31/03/2026
8,2024,3,55,58,31/03/2026
8,2025,1,61,62,31/03/2026
8,2026,10,86,96,31/03/2026
8,2027,9,73,82,31/03/2026
8,2028,4,96,100,31/03/2026
8,2029,13,75,88,31/03/2026
8,2030,2,71,73,31/03/2026
8,2031,11,61,72,31/03/2026
8,2032,3,79,82,31/03/2026
8,2033,7,91,98,31/03/2026
8,2034,7,77,84,31/03/2026
8,2035,8,51,59,31/03/2026
8,2036,6,83,89,31/03/2026
8,2037,3,80,83,31/03/2026
8,2038,15,23,38,31/03/2026
8,2039,2,29,31,31/03/2026
8,2040,7,49,56,31/03/2026
8,2041,4,49,53,31/03/2026
8,2042,11,50,61,31/03/2026
8,2043,9,57,66,31/03/2026
8,2044,10,28,38,31/03/2026
8,2045,13,18,31,31/03/2026
8,2046,12,64,76,31/03/2026
8,2047,7,27,34,31/03/2026
8,2048,2,48,50,31/03/2026
8,2049,2,28,30,31/03/2026
8,2050,4,59,63,31/03/2026
8,2051,14,81,95,31/03/2026
8,2052,9,89,98,31/03/2026
8,2053,3,76,79,31/03/2026
8,2054,8,14,22,31/03/2026
8,2055,13,18,31,31/03/2026
8,2056,6,21,27,31/03/2026
8,2057,15,74,89,31/03/2026
8,2058,3,64,67,31/03/2026
8,2059,14,30,44,31/03/2026
8,2060,4,47,51,31/03/2026
8,2061,4,21,25,31/03/2026
8,2062,1,92,93,31/03/2026
8,2063,7,23,30,31/03/2026
8,2064,4,83,87,31/03/2026
8,2065,9,54,63,31/03/2026
8,2066,9,49,58,31/03/2026
8,2067,6,40,46,31/03/2026
8,2068,15,60,75,31/03/2026
8,2069,8,32,40,31/03/2026
8,2070,12,64,76,31/03/2026
8,2071,8,61,69,31/03/2026
8,2072,13,34,47,31/03/2026
8,2073,5,69,74,31/03/2026
8,2074,11,88,99,31/03/2026
8,2075,5,52,57,31/03/2026
8,2076,15,46,61,31/03/2026
8,2077,10,34,44,31/03/2026
8,2078,9,15,24,31/03/2026
8,2079,6,94,100,31/03/2026
8,2080,5,89,94,31/03/2026
8,2081,6,27,33,31/03/2026
8,2082,8,90,98,31/03/2026
8,2083,9,47,56,31/03/2026
8,2084,12,22,34,31/03/2026
8,2085,11,62,73,31/03/2026
8,2086,9,83,92,31/03/2026
8,2087,8,47,55,31/03/2026
8,2088,10,12,22,31/03/2026
8,2089,3,43,46,31/03/2026
8,2090,12,48,60,31/03/2026
8,2091,12,42,54,31/03/2026
8,2092,13,79,92,31/03/2026
8,2093,15,14,29,31/03/2026
8,2094,3,82,85,31/03/2026
8,2095,3,39,42,31/03/2026
8,2096,1,52,53,31/03/2026
8,2097,9,28,37,31/03/2026
8,2098,11,28,39,31/03/2026
8,2099,7,26,33,31/03/2026
8,2100,9,89,98,31/03/2026
8,2101,15,54,69,31/03/2026
8,2102,14,70,84,31/03/2026
8,2103,11,46,57,31/03/2026
8,2104,8,60,68,31/03/2026
8,2105,9,18,27,31/03/2026
8,2106,3,95,98,31/03/2026
8,2107,11,22,33,31/03/2026
8,2108,1,57,58,31/03/2026
8,2109,3,76,79,31/03/2026
8,2110,5,60,65,31/03/2026
8,2111,4,74,78,31/03/2026
8,2112,6,72,78,31/03/2026
8,2113,12,79,91,31/03/2026
8,2114,2,85,87,31/03/2026
8,2115,2,55,57,31/03/2026
8,2116,2,61,63,31/03/2026
8,2117,7,53,60,31/03/2026
8,2118,10,32,42,31/03/2026
8,2119,2,93,95,31/03/2026
8,2120,1,70,71,31/03/2026
9,2001,8,88,96,31/03/2026
9,2002,12,47,59,31/03/2026
9,2003,7,43,50,31/03/2026
9,2004,15,47,62,31/03/2026
9,2005,6,24,30,31/03/2026
9,2006,15,54,69,31/03/2026
9,2007,14,43,57,31/03/2026
9,2008,12,87,99,31/03/2026
9,2009,14,23,37,31/03/2026
9,2010,11,45,56,31/03/2026
9,2011,5,86,91,31/03/2026
9,2012,8,34,42,31/03/2026
9,2013,2,24,26,31/03/2026
9,2014,15,10,25,31/03/2026
9,2015,2,37,39,31/03/2026
9,2016,10,43,53,31/03/2026
9,2017,5,79,84,31/03/2026
9,2018,5,89,94,31/03/2026
9,2019,6,16,22,31/03/2026
9,2020,7,20,27,31/03/2026
9,2021,14,70,84,31/03/2026
9,2022,15,38,53,31/03/2026
9,2023,2,50,52,31/03/2026
9,2024,7,13,20,31/03/2026
9,2025,14,70,84,31/03/2026
9,2026,5,34,39,31/03/2026
9,2027,8,40,48,31/03/2026
9,2028,10,31,41,31/03/2026
9,2029,13,59,72,31/03/2026
9,2030,8,38,46,31/03/2026
9,2031,12,85,97,31/03/2026
9,2032,6,17,23,31/03/2026
9,2033,9,60,69,31/03/2026
9,2034,10,39,49,31/03/2026
9,2035,8,90,98,31/03/2026
9,2036,14,53,67,31/03/2026
9,2037,14,37,51,31/03/2026
9,2038,6,86,92,31/03/2026
9,2039,15,50,65,31/03/2026
9,2040,8,16,24,31/03/2026
9,2041,4,48,52,31/03/2026
9,2042,9,45,54,31/03/2026
9,2043,2,31,33,31/03/2026
9,2044,5,81,86,31/03/2026
9,2045,13,80,93,31/03/2026
9,2046,15,72,87,31/03/2026
9,2047,9,17,26,31/03/2026
9,2048,12,50,62,31/03/2026
9,2049,5,35,40,31/03/2026
9,2050,15,85,100,31/03/2026
9,2051,7,48,55,31/03/2026
9,2052,4,33,37,31/03/2026
9,2053,7,29,36,31/03/2026
9,2054,13,29,42,31/03/2026
9,2055,14,25,39,31/03/2026
9,2056,15,84,99,31/03/2026
9,2057,2,96,98,31/03/2026
9,2058,6,78,84,31/03/2026
9,2059,10,21,31,31/03/2026
9,2060,11,87,98,31/03/2026
9,2061,10,88,98,31/03/2026
9,2062,7,85,92,31/03/2026
9,2063,9,44,53,31/03/2026
9,2064,8,49,57,31/03/2026
9,2065,4,21,25,31/03/2026
9,2066,1,67,68,31/03/2026
9,2067,8,52,60,31/03/2026
9,2068,12,48,60,31/03/2026
9,2069,1,64,65,31/03/2026
9,2070,11,22,33,31/03/2026
9,2071,13,57,70,31/03/2026
9,2072,7,90,97,31/03/2026
9,2073,1,72,73,31/03/2026
9,2074,7,21,28,31/03/2026
9,2075,1,85,86,31/03/2026
9,2076,5,48,53,31/03/2026
9,2077,3,53,56,31/03/2026
9,2078,5,34,39,31/03/2026
9,2079,12,62,74,31/03/2026
9,2080,4,78,82,31/03/2026
9,2081,9,51,60,31/03/2026
9,2082,2,42,44,31/03/2026
9,2083,8,47,55,31/03/2026
9,2084,2,70,72,31/03/2026
9,2085,12,14,26,31/03/2026
9,2086,1,64,65,31/03/2026
9,2087,8,65,73,31/03/2026
9,2088,2,57,59,31/03/2026
9,2089,1,25,26,31/03/2026
9,2090,14,52,66,31/03/2026
9,2091,3,27,30,31/03/2026
9,2092,13,15,28,31/03/2026
9,2093,11,12,23,31/03/2026
9,2094,8,23,31,31/03/2026
9,2095,5,40,45,31/03/2026
9,2096,5,19,24,31/03/2026
9,2097,1,48,49,31/03/2026
9,2098,13,22,35,31/03/2026
9,2099,15,82,97,31/03/2026
9,2100,1,98,99,31/03/2026
9,2101,9,55,64,31/03/2026
9,2102,15,62,77,31/03/2026
9,2103,6,15,21,31/03/2026
9,2104,13,75,88,31/03/2026
9,2105,7,26,33,31/03/2026
9,2106,8,30,38,31/03/2026
9,2107,1,97,98,31/03/2026
9,2108,12,80,92,31/03/2026
9,2109,12,78,90,31/03/2026
9,2110,5,75,80,31/03/2026
9,2111,14,59,73,31/03/2026
9,2112,9,77,86,31/03/2026
9,2113,2,68,70,31/03/2026
9,2114,3,46,49,31/03/2026
9,2115,2,78,80,31/03/2026
9,2116,10,26,36,31/03/2026
9,2117,10,35,45,31/03/2026
9,2118,4,38,42,31/03/2026
9,2119,6,27,33,31/03/2026
9,2120,4,65,69,31/03/2026
10,2001,2,31,33,31/03/2026
10,2002,14,26,40,31/03/2026
10,2003,11,33,44,31/03/2026
10,2004,2,42,44,31/03/2026
10,2005,11,64,75,31/03/2026
10,2006,13,56,69,31/03/2026
10,2007,9,36,45,31/03/2026
10,2008,14,71,85,31/03/2026
10,2009,9,76,85,31/03/2026
10,2010,11,49,60,31/03/2026
10,2011,4,52,56,31/03/2026
10,2012,3,64,67,31/03/2026
10,2013,15,21,36,31/03/2026
10,2014,10,61,71,31/03/2026
10,2015,2,22,24,31/03/2026
10,2016,3,52,55,31/03/2026
10,2017,9,72,81,31/03/2026
10,2018,1,33,34,31/03/2026
10,2019,7,70,77,31/03/2026
10,2020,7,88,95,31/03/2026
10,2021,14,18,32,31/03/2026
10,2022,13,75,88,31/03/2026
10,2023,4,75,79,31/03/2026
10,2024,7,63,70,31/03/2026
10,2025,6,77,83,31/03/2026
10,2026,3,30,33,31/03/2026
10,2027,3,43,46,31/03/2026
10,2028,5,65,70,31/03/2026
10,2029,9,74,83,31/03/2026
10,2030,7,43,50,31/03/2026
10,2031,1,42,43,31/03/2026
10,2032,4,63,67,31/03/2026
10,2033,13,81,94,31/03/2026
10,2034,14,86,100,31/03/2026
10,2035,2,27,29,31/03/2026
10,2036,5,82,87,31/03/2026
10,2037,15,23,38,31/03/2026
10,2038,7,62,69,31/03/2026
10,2039,9,28,37,31/03/2026
10,2040,15,54,69,31/03/2026
10,2041,7,28,35,31/03/2026
10,2042,8,65,73,31/03/2026
10,2043,4,37,41,31/03/2026
10,2044,5,79,84,31/03/2026
10,2045,8,70,78,31/03/2026
10,2046,6,61,67,31/03/2026
10,2047,11,9,20,31/03/2026
10,2048,8,67,75,31/03/2026
10,2049,10,42,52,31/03/2026
10,2050,5,92,97,31/03/2026
10,2051,3,42,45,31/03/2026
10,2052,10,54,64,31/03/2026
10,2053,4,95,99,31/03/2026
10,2054,8,22,30,31/03/2026
10,2055,3,63,66,31/03/2026
10,2056,1,84,85,31/03/2026
10,2057,8,90,98,31/03/2026
10,2058,11,37,48,31/03/2026
10,2059,3,89,92,31/03/2026
10,2060,14,61,75,31/03/2026
10,2061,11,82,93,31/03/2026
10,2062,8,69,77,31/03/2026
10,2063,14,9,23,31/03/2026
10,2064,4,77,81,31/03/2026
10,2065,2,62,64,31/03/2026
10,2066,15,77,92,31/03/2026
10,2067,7,28,35,31/03/2026
10,2068,2,98,100,31/03/2026
10,2069,9,90,99,31/03/2026
10,2070,6,43,49,31/03/2026
10,2071,15,59,74,31/03/2026
10,2072,10,65,75,31/03/2026
10,2073,1,19,20,31/03/2026
10,2074,14,33,47,31/03/2026
10,2075,1,77,78,31/03/2026
10,2076,14,48,62,31/03/2026
10,2077,10,36,46,31/03/2026
10,2078,6,36,42,31/03/2026
10,2079,2,35,37,31/03/2026
10,2080,9,63,72,31/03/2026
10,2081,8,71,79,31/03/2026
10,2082,6,80,86,31/03/2026
10,2083,5,94,99,31/03/2026
10,2084,3,28,31,31/03/2026
10,2085,4,24,28,31/03/2026
10,2086,2,42,44,31/03/2026
10,2087,5,79,84,31/03/2026
10,2088,12,32,44,31/03/2026
10,2089,9,57,66,31/03/2026
10,2090,13,14,27,31/03/2026
10,2091,11,16,27,31/03/2026
10,2092,10,75,85,31/03/2026
10,2093,3,67,70,31/03/2026
10,2094,7,21,28,31/03/2026
10,2095,12,51,63,31/03/2026
10,2096,14,38,52,31/03/2026
10,2097,4,85,89,31/03/2026
10,2098,10,73,83,31/03/2026
10,2099,3,87,90,31/03/2026
10,2100,5,85,90,31/03/2026
10,2101,4,76,80,31/03/2026
10,2102,10,83,93,31/03/2026
10,2103,8,58,66,31/03/2026
10,2104,12,28,40,31/03/2026
10,2105,12,17,29,31/03/2026
10,2106,13,24,37,31/03/2026
10,2107,7,88,95,31/03/2026
10,2108,11,84,95,31/03/2026
10,2109,5,60,65,31/03/2026
10,2110,10,86,96,31/03/2026
10,2111,10,19,29,31/03/2026
10,2112,9,85,94,31/03/2026
10,2113,13,35,48,31/03/2026
10,2114,11,32,43,31/03/2026
10,2115,8,80,88,31/03/2026
10,2116,10,78,88,31/03/2026
10,2117,6,82,88,31/03/2026
10,2118,12,39,51,31/03/2026
10,2119,11,35,46,31/03/2026
10,2120,3,78,81,31/03/2026
